frame,time_seconds,track_id,x,y,w,h,center_x,center_y,area,bed_edge_y,processing_time_s
81,0.405,29,71,522,134,18,141.648,531.027,1641.0,263.0,0.010842
81,0.405,31,251,341,19,52,254.044,361.265,412.5,263.0,0.010842
81,0.405,34,738,293,57,8,768.853,296.716,271.5,263.0,0.010842
81,0.405,35,164,191,66,41,180.384,231.438,1116.5,263.0,0.010842
81,0.405,37,346,230,4,22,346.15,240.117,53.0,263.0,0.010842
81,0.405,38,881,0,15,13,878.587,11.769,54.0,263.0,0.010842
81,0.405,42,675,0,6,26,677.879,17.656,80.5,263.0,0.010842
81,0.405,44,479,0,481,386,719.646,171.049,67701.0,263.0,0.010842
81,0.405,52,750,55,47,28,786.148,62.573,165.5,263.0,0.010842
81,0.405,62,0,433,43,39,16.969,451.008,751.5,263.0,0.010842
81,0.405,74,886,212,16,9,894.169,216.246,71.0,263.0,0.010842
81,0.405,99,153,320,44,11,178.22,325.362,294.0,263.0,0.010842
81,0.405,100,257,369,7,18,255.14,375.197,76.0,263.0,0.010842
81,0.405,105,0,434,36,3,18.0,434.246,70.0,263.0,0.010842
81,0.405,106,20,444,9,13,-9.23,441.884,60.5,263.0,0.010842
81,0.405,107,672,290,30,5,690.425,296.057,71.0,263.0,0.010842
81,0.405,108,315,228,15,8,319.33,233.096,74.0,263.0,0.010842
81,0.405,113,0,462,12,10,6.0,467.0,51.5,263.0,0.010842
81,0.405,114,206,533,14,7,213.0,536.5,54.5,263.0,0.010842
82,0.41,1,0,430,256,110,120.203,475.6,18890.0,264.0,0.010862
82,0.41,2,451,373,500,167,701.055,456.734,54274.5,264.0,0.010862
82,0.41,3,484,368,13,20,490.483,378.105,210.0,264.0,0.010862
82,0.41,4,672,359,33,4,695.493,352.859,86.0,264.0,0.010862
82,0.41,5,0,341,208,60,104.075,370.641,10921.5,264.0,0.010862
82,0.41,6,250,339,146,55,313.301,366.026,5586.0,264.0,0.010862
82,0.41,8,681,303,279,82,820.487,344.495,13439.5,264.0,0.010862
82,0.41,9,908,302,17,18,916.591,311.029,182.0,264.0,0.010862
82,0.41,10,0,188,232,50,110.46,215.988,2091.5,264.0,0.010862
82,0.41,11,486,242,96,7,544.137,234.547,292.0,264.0,0.010862
82,0.41,12,874,237,59,56,903.619,264.717,2439.0,264.0,0.010862
82,0.41,13,235,223,74,11,273.539,228.619,486.5,264.0,0.010862
82,0.41,14,0,238,335,27,179.836,252.476,3290.0,264.0,0.010862
82,0.41,16,61,141,121,40,121.496,161.215,4510.5,264.0,0.010862
82,0.41,17,637,159,10,28,642.159,173.548,173.0,264.0,0.010862
82,0.41,18,44,99,145,37,116.2,117.5,3504.0,264.0,0.010862
82,0.41,19,293,139,39,37,312.715,157.5,1303.5,264.0,0.010862
82,0.41,20,412,134,119,42,471.146,154.791,3838.0,264.0,0.010862
82,0.41,22,0,30,122,107,60.625,83.5,6292.0,264.0,0.010862
82,0.41,23,605,0,355,286,781.361,143.783,49644.0,264.0,0.010862
82,0.41,24,710,0,93,64,756.5,32.0,3009.5,264.0,0.010862
82,0.41,25,691,0,16,77,698.86,38.5,967.0,264.0,0.010862
82,0.41,26,236,0,392,183,432.038,88.258,41269.0,264.0,0.010862
82,0.41,27,210,0,19,84,219.566,42.001,1170.5,264.0,0.010862
82,0.41,28,98,0,111,71,153.59,35.416,3894.0,264.0,0.010862
82,0.41,29,71,522,134,18,141.531,531.003,1641.0,264.0,0.010862
82,0.41,31,251,341,19,52,252.719,363.185,412.5,264.0,0.010862
82,0.41,34,738,293,57,8,768.653,296.709,271.5,264.0,0.010862
82,0.41,35,164,191,66,41,183.979,228.777,1116.5,264.0,0.010862
82,0.41,37,346,230,4,22,346.247,240.143,53.0,264.0,0.010862
82,0.41,38,881,0,15,13,880.571,10.635,54.0,264.0,0.010862
82,0.41,42,675,0,6,26,677.893,17.571,80.5,264.0,0.010862
82,0.41,44,481,0,479,313,719.954,166.125,54144.0,264.0,0.010862
82,0.41,52,750,55,47,28,786.425,62.398,165.5,264.0,0.010862
82,0.41,62,0,433,43,39,17.246,450.723,751.5,264.0,0.010862
82,0.41,74,886,213,16,13,894.079,217.777,88.5,264.0,0.010862
82,0.41,99,156,320,39,7,177.441,324.598,158.0,264.0,0.010862
82,0.41,100,257,369,7,18,253.999,375.068,76.0,264.0,0.010862
82,0.41,105,0,434,36,3,18.0,433.925,70.0,264.0,0.010862
82,0.41,106,20,444,9,13,-20.411,437.908,60.5,264.0,0.010862
82,0.41,107,672,290,18,5,683.209,293.153,58.5,264.0,0.010862
82,0.41,113,0,462,12,10,6.0,467.0,51.5,264.0,0.010862
82,0.41,114,206,533,14,7,213.0,536.5,54.5,264.0,0.010862
83,0.415,1,33,432,131,58,114.674,471.976,2619.0,264.0,0.013131
83,0.415,2,451,393,500,147,701.037,459.13,51972.0,264.0,0.013131
83,0.415,3,485,369,11,18,490.485,378.085,132.0,264.0,0.013131
83,0.415,4,707,326,12,8,700.967,345.285,50.0,264.0,0.013131
83,0.415,5,0,342,208,56,104.045,370.491,10518.0,264.0,0.013131
83,0.415,6,291,347,18,38,309.992,365.891,250.0,264.0,0.013131
83,0.415,8,683,304,277,81,820.667,344.478,12368.0,264.0,0.013131
83,0.415,9,909,302,16,17,916.685,310.897,131.0,264.0,0.013131
83,0.415,10,0,226,160,8,102.06,219.846,383.5,264.0,0.013131
83,0.415,11,544,218,30,5,547.998,230.96,66.0,264.0,0.013131
83,0.415,12,874,238,59,54,903.586,264.779,2291.0,264.0,0.013131
83,0.415,13,269,224,26,8,275.743,228.462,149.0,264.0,0.013131
83,0.415,14,81,250,96,14,162.233,253.615,757.5,264.0,0.013131
83,0.415,16,62,142,119,39,121.489,161.286,4387.5,264.0,0.013131
83,0.415,17,637,159,10,28,642.136,173.538,173.0,264.0,0.013131
83,0.415,18,44,99,144,37,116.164,117.5,3419.5,264.0,0.013131
83,0.415,19,294,139,38,37,312.785,157.5,1264.0,264.0,0.013131
83,0.415,20,412,134,118,41,471.113,154.734,3770.5,264.0,0.013131
83,0.415,22,0,30,121,107,60.588,83.5,6243.0,264.0,0.013131
83,0.415,23,597,0,363,286,780.169,143.55,49208.5,264.0,0.013131
83,0.415,24,710,0,93,64,756.5,32.0,3047.5,264.0,0.013131
83,0.415,25,691,0,16,77,698.898,38.5,1042.0,264.0,0.013131
83,0.415,26,236,0,393,164,432.158,86.652,40976.5,264.0,0.013131
83,0.415,27,211,0,18,84,219.672,42.0,1131.0,264.0,0.013131
83,0.415,28,98,0,111,71,153.562,35.435,3871.5,264.0,0.013131
83,0.415,29,72,523,145,17,142.643,531.186,1773.5,264.0,0.013131
83,0.415,31,251,341,19,52,251.394,365.105,412.5,264.0,0.013131
83,0.415,34,743,293,49,8,768.074,296.82,262.0,264.0,0.013131
83,0.415,35,163,188,67,44,191.646,218.764,1115.5,264.0,0.013131
83,0.415,37,346,230,4,22,346.343,240.168,53.0,264.0,0.013131
83,0.415,38,881,0,15,13,882.555,9.501,54.0,264.0,0.013131
83,0.415,42,675,0,6,35,677.944,17.492,109.0,264.0,0.013131
83,0.415,44,481,0,479,313,719.944,166.78,54144.0,264.0,0.013131
83,0.415,52,753,65,29,17,779.021,66.734,77.0,264.0,0.013131
83,0.415,62,0,444,24,26,15.324,453.051,172.0,264.0,0.013131
83,0.415,74,886,212,17,9,894.224,217.341,75.5,264.0,0.013131
83,0.415,99,156,320,39,7,177.874,324.519,158.0,264.0,0.013131
83,0.415,105,0,434,12,24,7.688,444.256,77.5,264.0,0.013131
83,0.415,107,672,290,18,5,682.094,292.055,58.5,264.0,0.013131
83,0.415,114,206,533,14,7,213.0,536.5,54.5,264.0,0.013131
83,0.415,115,667,374,43,19,688.5,383.5,502.0,264.0,0.013131
83,0.415,116,182,245,149,16,256.5,253.0,940.5,264.0,0.013131
84,0.42,1,0,430,257,110,117.808,475.15,18943.5,264.0,0.010579
84,0.42,2,451,374,500,166,701.023,458.701,54351.0,264.0,0.010579
84,0.42,3,484,368,13,20,490.488,378.067,210.0,264.0,0.010579
84,0.42,4,670,359,35,5,697.824,348.578,93.0,264.0,0.010579
84,0.42,5,0,341,209,59,104.152,370.493,10980.5,264.0,0.010579
84,0.42,6,250,339,145,55,313.045,365.926,5552.0,264.0,0.010579
84,0.42,8,683,304,277,81,820.56,344.455,12368.0,264.0,0.010579
84,0.42,9,908,302,17,18,916.636,310.914,191.0,264.0,0.010579
84,0.42,10,0,188,233,50,104.547,218.642,2192.0,264.0,0.010579
84,0.42,11,488,242,89,7,544.331,234.457,297.5,264.0,0.010579
84,0.42,12,874,237,59,56,903.558,264.833,2451.0,264.0,0.010579
84,0.42,13,234,223,94,13,277.35,228.721,595.0,264.0,0.010579
84,0.42,14,0,237,335,28,158.207,252.996,3453.5,264.0,0.010579
84,0.42,16,61,141,121,40,121.485,161.215,4517.5,264.0,0.010579
84,0.42,17,637,160,10,27,642.068,173.517,182.0,264.0,0.010579
84,0.42,18,44,99,144,37,116.132,117.5,3495.0,264.0,0.010579
84,0.42,19,293,139,39,37,312.715,157.5,1323.0,264.0,0.010579
84,0.42,20,412,134,118,42,471.085,154.814,3852.5,264.0,0.010579
84,0.42,22,0,30,121,107,60.556,83.5,6298.0,264.0,0.010579
84,0.42,23,597,0,363,286,779.944,143.635,49208.5,264.0,0.010579
84,0.42,24,710,0,93,64,756.5,32.0,3014.5,264.0,0.010579
84,0.42,25,691,0,16,77,698.929,38.5,964.5,264.0,0.010579
84,0.42,26,236,0,392,183,432.129,87.77,41396.5,264.0,0.010579
84,0.42,27,210,0,19,84,219.633,42.0,1168.0,264.0,0.010579
84,0.42,28,98,0,111,71,153.539,35.451,3905.5,264.0,0.010579
84,0.42,29,72,523,145,17,142.678,531.187,1773.5,264.0,0.010579
84,0.42,31,251,341,19,52,250.069,367.025,412.5,264.0,0.010579
84,0.42,34,743,293,49,8,767.827,296.827,262.0,264.0,0.010579
84,0.42,35,163,188,67,44,195.703,215.27,1115.5,264.0,0.010579
84,0.42,37,341,229,9,23,345.953,240.352,70.5,264.0,0.010579
84,0.42,38,881,0,15,13,884.538,8.368,54.0,264.0,0.010579
84,0.42,42,675,0,6,35,677.963,17.408,109.0,264.0,0.010579
84,0.42,44,480,0,480,386,719.961,177.611,67658.0,264.0,0.010579
84,0.42,52,753,65,29,17,778.342,67.121,77.0,264.0,0.010579
84,0.42,62,0,444,24,26,15.33,453.089,172.0,264.0,0.010579
84,0.42,74,887,212,15,14,894.311,217.887,91.0,264.0,0.010579
84,0.42,99,156,320,44,9,178.182,324.464,238.5,264.0,0.010579
84,0.42,105,0,434,12,24,6.501,445.162,77.5,264.0,0.010579
84,0.42,107,673,290,23,4,682.979,291.549,64.5,264.0,0.010579
84,0.42,114,206,533,14,7,213.0,536.5,54.5,264.0,0.010579
84,0.42,115,667,374,43,19,688.5,383.5,502.0,264.0,0.010579
84,0.42,116,182,245,149,16,256.5,253.0,940.5,264.0,0.010579
85,0.425,1,46,431,142,66,117.529,472.384,4579.5,264.0,0.011881
85,0.425,2,451,374,500,166,701.012,458.318,52921.0,264.0,0.011881
85,0.425,3,486,369,10,19,490.62,378.182,142.0,264.0,0.011881
85,0.425,4,670,359,35,5,698.25,347.403,93.0,264.0,0.011881
85,0.425,5,0,342,208,57,104.113,370.494,10611.5,264.0,0.011881
85,0.425,6,251,340,82,50,307.691,365.581,2850.0,264.0,0.011881
85,0.425,8,683,304,277,81,820.805,344.454,12743.5,264.0,0.011881
85,0.425,9,909,302,15,17,916.595,310.8,166.0,264.0,0.011881
85,0.425,10,0,188,230,46,106.451,217.014,1662.5,264.0,0.011881
85,0.425,11,532,218,45,5,546.928,230.918,123.0,264.0,0.011881
85,0.425,12,874,237,59,55,903.535,264.749,2349.0,264.0,0.011881
85,0.425,13,239,224,55,9,274.888,228.681,267.5,264.0,0.011881
85,0.425,14,72,245,260,19,164.673,253.384,2067.5,264.0,0.011881
85,0.425,16,61,142,121,39,121.483,161.285,4411.5,264.0,0.011881
85,0.425,17,639,170,7,16,642.195,175.024,84.0,264.0,0.011881
85,0.425,18,44,99,144,37,116.102,117.5,3436.5,264.0,0.011881
85,0.425,19,294,139,38,37,312.785,157.5,1263.5,264.0,0.011881
85,0.425,20,412,134,118,41,471.061,154.749,3784.5,264.0,0.011881
85,0.425,22,0,30,121,107,60.531,83.5,6269.0,264.0,0.011881
85,0.425,23,601,0,359,287,780.03,143.633,49951.0,264.0,0.011881
85,0.425,24,710,0,93,64,756.5,32.0,3046.5,264.0,0.011881
85,0.425,25,691,0,16,77,698.956,38.5,1032.0,264.0,0.011881
85,0.425,26,236,0,393,171,432.233,87.171,41217.5,264.0,0.011881
85,0.425,27,210,0,19,84,219.599,42.0,1179.5,264.0,0.011881
85,0.425,28,98,0,111,71,153.52,35.466,3884.0,264.0,0.011881
85,0.425,29,73,523,144,17,143.623,531.313,1826.5,264.0,0.011881
85,0.425,31,251,341,19,52,248.743,368.945,412.5,264.0,0.011881
85,0.425,34,748,292,52,9,770.135,296.701,289.0,264.0,0.011881
85,0.425,35,163,188,67,44,199.759,211.776,1115.5,264.0,0.011881
85,0.425,37,341,229,9,23,345.994,240.396,70.5,264.0,0.011881
85,0.425,38,838,19,28,17,863.687,20.639,128.5,264.0,0.011881
85,0.425,42,674,0,6,33,677.591,16.996,110.5,264.0,0.011881
85,0.425,44,480,0,480,386,719.954,179.521,67658.0,264.0,0.011881
85,0.425,52,741,50,68,38,776.596,68.106,200.5,264.0,0.011881
85,0.425,62,0,433,43,41,17.793,453.276,1034.5,264.0,0.011881
85,0.425,74,887,212,15,14,894.317,217.966,91.0,264.0,0.011881
85,0.425,99,156,320,44,9,178.6,324.388,238.5,264.0,0.011881
85,0.425,105,0,434,12,24,5.314,446.068,77.5,264.0,0.011881
85,0.425,107,680,238,31,4,687.769,269.181,63.0,264.0,0.011881
85,0.425,114,206,533,14,7,213.0,536.5,54.5,264.0,0.011881
85,0.425,115,667,374,43,19,688.5,383.5,502.0,264.0,0.011881
85,0.425,116,182,245,149,16,256.5,253.0,940.5,264.0,0.011881
85,0.425,117,62,484,20,12,72.0,490.0,80.5,264.0,0.011881
85,0.425,118,819,35,15,11,826.5,40.5,62.5,264.0,0.011881
86,0.43,1,0,430,257,110,120.308,475.507,18948.0,264.0,0.012408
86,0.43,2,451,373,500,167,701.003,457.854,54299.5,264.0,0.012408
86,0.43,3,484,368,14,20,490.733,378.148,213.5,264.0,0.012408
86,0.43,4,672,359,34,4,695.413,351.211,85.0,264.0,0.012408
86,0.43,5,0,341,209,60,104.211,370.626,10957.5,264.0,0.012408
86,0.43,6,250,339,145,55,311.105,365.697,5385.5,264.0,0.012408
86,0.43,8,682,303,278,83,820.824,344.454,13525.0,264.0,0.012408
86,0.43,9,908,302,17,18,916.56,310.835,184.0,264.0,0.012408
86,0.43,10,0,188,233,48,108.578,215.842,2086.0,264.0,0.012408
86,0.43,11,488,242,90,7,543.51,234.448,265.0,264.0,0.012408
86,0.43,12,874,237,59,56,903.517,264.808,2462.5,264.0,0.012408
86,0.43,13,234,223,95,12,276.667,228.775,574.0,264.0,0.012408
86,0.43,14,0,245,333,20,161.547,253.846,3365.5,264.0,0.012408
86,0.43,16,61,141,121,40,121.482,161.215,4498.5,264.0,0.012408
86,0.43,17,637,158,10,28,642.129,174.226,166.0,264.0,0.012408
86,0.43,18,44,99,144,37,116.077,117.5,3497.5,264.0,0.012408
86,0.43,19,293,139,39,37,312.715,157.5,1301.0,264.0,0.012408
86,0.43,20,412,134,118,42,471.041,154.823,3848.0,264.0,0.012408
86,0.43,22,0,30,122,107,60.642,83.5,6296.0,264.0,0.012408
86,0.43,23,601,0,359,287,779.844,143.708,49951.0,264.0,0.012408
86,0.43,24,710,0,93,64,756.5,32.0,2987.5,264.0,0.012408
86,0.43,25,691,0,15,77,698.846,38.5,955.0,264.0,0.012408
86,0.43,26,236,0,392,183,432.19,88.233,41296.0,264.0,0.012408
86,0.43,27,210,0,19,84,219.57,42.0,1155.5,264.0,0.012408
86,0.43,28,98,0,111,71,153.506,35.477,3898.0,264.0,0.012408
86,0.43,29,73,523,144,17,143.771,531.329,1826.5,264.0,0.012408
86,0.43,31,251,341,19,52,247.418,370.865,412.5,264.0,0.012408
86,0.43,34,748,292,52,9,770.203,296.691,289.0,264.0,0.012408
86,0.43,35,163,188,67,44,203.815,208.282,1115.5,264.0,0.012408
86,0.43,37,341,229,9,15,345.793,238.658,57.5,264.0,0.012408
86,0.43,38,838,19,28,17,863.476,20.794,128.5,264.0,0.012408
86,0.43,42,674,0,6,33,677.561,16.871,110.5,264.0,0.012408
86,0.43,44,481,0,479,313,720.168,171.508,54081.0,264.0,0.012408
86,0.43,52,741,50,68,38,775.783,68.567,200.5,264.0,0.012408
86,0.43,62,0,433,43,41,18.102,453.332,1034.5,264.0,0.012408
86,0.43,74,886,212,16,13,894.211,218.204,89.5,264.0,0.012408
86,0.43,99,176,321,17,6,181.223,324.187,79.5,264.0,0.012408
86,0.43,105,0,434,12,24,4.127,446.974,77.5,264.0,0.012408
86,0.43,107,680,238,31,4,687.601,265.529,63.0,264.0,0.012408
86,0.43,114,206,533,14,7,213.0,536.5,54.5,264.0,0.012408
86,0.43,115,667,374,43,19,688.5,383.5,502.0,264.0,0.012408
86,0.43,116,182,245,149,16,256.5,253.0,940.5,264.0,0.012408
86,0.43,117,62,484,20,12,72.0,490.0,80.5,264.0,0.012408
86,0.43,118,819,35,15,11,826.5,40.5,62.5,264.0,0.012408
86,0.43,119,158,321,15,7,165.5,324.5,63.0,264.0,0.012408
87,0.435,1,46,432,124,60,117.318,472.168,2306.0,396.0,0.011418
87,0.435,2,451,374,501,166,701.127,457.59,52598.5,396.0,0.011418
87,0.435,3,485,369,10,19,490.565,378.248,145.5,396.0,0.011418
87,0.435,4,707,327,12,7,700.827,344.479,54.5,396.0,0.011418
87,0.435,5,0,342,207,56,104.033,370.476,10524.0,396.0,0.011418
87,0.435,6,290,355,30,35,309.491,367.381,357.0,396.0,0.011418
87,0.435,8,682,305,278,80,820.841,344.6,12400.0,396.0,0.011418
87,0.435,9,909,302,16,18,916.664,310.867,169.0,396.0,0.011418
87,0.435,10,0,226,158,8,100.653,219.532,402.5,396.0,0.011418
87,0.435,11,488,242,90,7,543.27,234.636,265.0,396.0,0.011418
87,0.435,12,874,238,59,54,903.503,264.859,2265.0,396.0,0.011418
87,0.435,13,276,225,19,7,279.213,228.722,89.0,396.0,0.011418
87,0.435,14,85,250,84,14,149.043,254.757,754.0,396.0,0.011418
87,0.435,16,62,142,120,39,121.612,161.285,4364.0,396.0,0.011418
87,0.435,17,637,158,10,28,642.112,174.28,166.0,396.0,0.011418
87,0.435,18,44,99,144,37,116.055,117.5,3422.5,396.0,0.011418
87,0.435,19,294,139,38,37,312.785,157.5,1265.5,396.0,0.011418
87,0.435,20,412,134,118,41,471.024,154.753,3775.5,396.0,0.011418
87,0.435,22,0,30,122,107,60.738,83.5,6242.0,396.0,0.011418
87,0.435,23,606,0,354,287,780.988,143.67,49587.0,396.0,0.011418
87,0.435,24,710,0,93,64,756.5,32.0,3050.5,396.0,0.011418
87,0.435,25,691,0,16,77,698.883,38.5,1037.0,396.0,0.011418
87,0.435,26,236,0,392,169,432.151,87.313,41016.0,396.0,0.011418
87,0.435,27,210,0,19,84,219.545,42.0,1152.0,396.0,0.011418
87,0.435,28,98,0,110,70,153.364,35.356,3862.0,396.0,0.011418
87,0.435,29,73,522,136,18,142.757,531.208,1765.5,396.0,0.011418
87,0.435,34,742,292,53,9,769.566,296.61,271.0,396.0,0.011418
87,0.435,35,163,188,67,44,201.804,207.569,1108.5,396.0,0.011418
87,0.435,37,341,229,9,15,345.807,238.5,57.5,396.0,0.011418
87,0.435,38,838,19,28,17,863.266,20.948,128.5,396.0,0.011418
87,0.435,42,676,0,5,31,677.917,16.251,81.0,396.0,0.011418
87,0.435,44,481,0,479,313,720.188,172.194,54081.0,396.0,0.011418
87,0.435,52,741,50,68,38,774.971,69.029,200.5,396.0,0.011418
87,0.435,62,26,434,16,12,24.628,448.049,82.5,396.0,0.011418
87,0.435,74,886,212,16,13,894.203,218.304,89.5,396.0,0.011418
87,0.435,99,176,321,17,6,181.911,324.095,79.5,396.0,0.011418
87,0.435,105,0,434,12,24,2.94,447.88,77.5,396.0,0.011418
87,0.435,107,680,238,31,4,687.433,261.877,63.0,396.0,0.011418
87,0.435,115,667,374,43,19,688.5,383.5,502.0,396.0,0.011418
87,0.435,116,178,245,154,18,255.043,253.971,1003.0,396.0,0.011418
87,0.435,117,62,484,20,12,72.0,490.0,80.5,396.0,0.011418
87,0.435,118,819,35,15,11,826.5,40.5,62.5,396.0,0.011418
87,0.435,119,158,321,15,7,165.5,324.5,63.0,396.0,0.011418
87,0.435,120,244,225,27,7,257.5,228.5,88.0,396.0,0.011418
88,0.44,1,0,430,258,110,120.239,475.322,18966.5,264.0,0.010964
88,0.44,2,451,373,500,167,701.102,457.241,54350.0,264.0,0.010964
88,0.44,3,484,368,13,20,490.55,378.201,209.0,264.0,0.010964
88,0.44,4,674,359,30,4,697.905,348.322,78.5,264.0,0.010964
88,0.44,5,0,341,208,59,104.012,370.478,10966.0,264.0,0.010964
88,0.44,6,250,339,146,55,312.831,367.254,5598.0,264.0,0.010964
88,0.44,8,682,304,278,82,820.856,344.714,13451.0,264.0,0.010964
88,0.44,9,909,302,16,18,916.753,310.895,189.5,264.0,0.010964
88,0.44,10,0,188,232,49,103.637,218.087,2139.0,264.0,0.010964
88,0.44,11,483,242,115,7,542.213,238.268,346.0,264.0,0.010964
88,0.44,12,874,237,59,56,903.492,264.902,2440.0,264.0,0.010964
88,0.44,13,234,223,96,12,280.42,228.805,593.5,264.0,0.010964
88,0.44,14,0,244,333,21,149.364,254.858,3534.5,264.0,0.010964
88,0.44,16,61,141,121,40,121.593,161.215,4496.5,264.0,0.010964
88,0.44,17,637,160,11,26,642.235,173.875,188.0,264.0,0.010964
88,0.44,18,44,99,144,37,116.037,117.5,3492.5,264.0,0.010964
88,0.44,19,293,139,39,37,312.715,157.5,1314.0,264.0,0.010964
88,0.44,20,412,133,119,43,471.142,154.692,3882.0,264.0,0.010964
88,0.44,22,0,30,122,107,60.818,83.5,6307.5,264.0,0.010964
88,0.44,23,606,0,354,287,780.965,143.731,49587.0,264.0,0.010964
88,0.44,24,710,0,93,64,756.5,32.0,3005.5,264.0,0.010964
88,0.44,25,691,0,16,77,698.914,38.5,970.5,264.0,0.010964
88,0.44,26,236,0,392,183,432.116,88.355,41444.0,264.0,0.010964
88,0.44,27,210,0,19,84,219.526,42.0,1163.0,264.0,0.010964
88,0.44,28,98,0,111,71,153.376,35.384,3898.0,264.0,0.010964
88,0.44,29,73,522,136,18,142.761,531.208,1765.5,264.0,0.010964
88,0.44,34,742,292,53,9,769.548,296.591,271.0,264.0,0.010964
88,0.44,35,163,188,67,44,205.206,204.375,1108.5,264.0,0.010964
88,0.44,37,346,230,4,21,346.736,239.249,52.5,264.0,0.010964
88,0.44,38,838,19,28,17,863.055,21.103,128.5,264.0,0.010964
88,0.44,42,676,0,5,31,677.935,16.065,81.0,264.0,0.010964
88,0.44,44,481,0,479,314,720.325,166.56,55133.5,264.0,0.010964
88,0.44,52,741,50,68,38,774.159,69.49,200.5,264.0,0.010964
88,0.44,62,26,434,16,12,25.707,447.446,82.5,264.0,0.010964
88,0.44,74,886,212,16,13,894.195,218.403,89.5,264.0,0.010964
88,0.44,99,156,320,41,10,180.16,324.402,284.0,264.0,0.010964
88,0.44,105,0,434,12,24,1.752,448.786,77.5,264.0,0.010964
88,0.44,107,674,290,21,4,685.959,274.181,55.5,264.0,0.010964
88,0.44,115,667,374,43,19,688.5,383.5,502.0,264.0,0.010964
88,0.44,116,231,273,27,3,248.413,266.712,52.0,264.0,0.010964
88,0.44,117,62,484,20,12,72.0,490.0,80.5,264.0,0.010964
88,0.44,118,819,35,15,11,826.5,40.5,62.5,264.0,0.010964
88,0.44,119,158,321,15,7,165.5,324.5,63.0,264.0,0.010964
88,0.44,120,244,225,27,7,257.5,228.5,88.0,264.0,0.010964
89,0.445,1,0,431,191,72,113.979,473.319,5835.5,264.0,0.011457
89,0.445,2,451,374,500,166,701.08,457.086,53034.0,264.0,0.011457
89,0.445,3,485,369,11,19,490.537,378.289,151.5,264.0,0.011457
89,0.445,4,707,326,14,8,702.544,342.767,57.0,264.0,0.011457
89,0.445,5,0,342,208,56,103.996,370.35,10623.5,264.0,0.011457
89,0.445,6,250,340,78,53,306.802,367.131,2818.0,264.0,0.011457
89,0.445,8,682,304,278,81,820.872,344.671,12626.5,264.0,0.011457
89,0.445,9,909,302,15,17,916.697,310.79,164.5,264.0,0.011457
89,0.445,10,15,226,144,8,98.737,221.378,426.0,264.0,0.011457
89,0.445,11,543,218,27,6,546.266,233.543,86.5,264.0,0.011457
89,0.445,12,874,237,59,54,903.485,264.676,2332.0,264.0,0.011457
89,0.445,13,241,224,56,9,277.974,228.744,282.0,264.0,0.011457
89,0.445,14,64,245,268,19,158.555,254.919,2147.5,264.0,0.011457
89,0.445,16,62,142,120,39,121.705,161.285,4385.5,264.0,0.011457
89,0.445,17,639,162,7,18,642.319,172.976,77.0,264.0,0.011457
89,0.445,18,44,99,144,37,116.022,117.5,3447.5,264.0,0.011457
89,0.445,19,294,139,38,37,312.785,157.5,1269.5,264.0,0.011457
89,0.445,20,412,134,118,41,471.112,154.639,3788.5,264.0,0.011457
89,0.445,22,0,30,122,107,60.885,83.5,6276.0,264.0,0.011457
89,0.445,23,602,0,358,286,780.966,143.477,50181.0,264.0,0.011457
89,0.445,24,710,0,93,64,756.5,32.0,3050.5,264.0,0.011457
89,0.445,25,691,0,16,77,698.941,38.5,1042.5,264.0,0.011457
89,0.445,26,236,0,392,166,432.086,87.024,41208.5,264.0,0.011457
89,0.445,27,210,0,19,84,219.51,42.0,1172.5,264.0,0.011457
89,0.445,28,98,0,111,71,153.39,35.408,3890.0,264.0,0.011457
89,0.445,29,72,522,147,18,143.853,531.125,1831.5,264.0,0.011457
89,0.445,34,738,293,59,8,768.721,296.743,322.5,264.0,0.011457
89,0.445,35,162,188,68,44,202.878,205.189,1135.0,264.0,0.011457
89,0.445,37,346,230,4,21,346.856,239.195,52.5,264.0,0.011457
89,0.445,38,849,7,37,23,865.619,19.614,142.0,264.0,0.011457
89,0.445,42,675,0,6,27,677.972,14.932,96.5,264.0,0.011457
89,0.445,44,481,0,479,314,720.36,166.467,55133.5,264.0,0.011457
89,0.445,52,771,58,22,14,777.856,67.371,55.5,264.0,0.011457
89,0.445,62,26,434,16,12,26.785,446.842,82.5,264.0,0.011457
89,0.445,74,886,212,16,13,894.188,218.503,89.5,264.0,0.011457
89,0.445,99,156,320,41,10,180.548,324.36,284.0,264.0,0.011457
89,0.445,107,674,290,21,4,685.636,272.423,55.5,264.0,0.011457
89,0.445,116,231,273,27,3,246.487,270.091,52.0,264.0,0.011457
89,0.445,117,62,484,20,12,72.0,490.0,80.5,264.0,0.011457
89,0.445,118,807,38,24,14,819.214,44.872,81.0,264.0,0.011457
89,0.445,119,158,321,15,7,165.5,324.5,63.0,264.0,0.011457
89,0.445,120,244,225,27,7,257.5,228.5,88.0,264.0,0.011457
89,0.445,121,676,37,4,24,678.0,49.0,51.0,264.0,0.011457
90,0.45,1,0,430,257,110,117.269,476.301,18898.0,264.0,0.01168
90,0.45,2,451,373,500,167,701.061,456.838,54375.0,264.0,0.01168
90,0.45,3,484,368,13,20,490.526,378.232,205.0,264.0,0.01168
90,0.45,4,672,359,33,4,699.348,346.747,84.0,264.0,0.01168
90,0.45,5,0,341,208,59,103.984,370.372,10925.0,264.0,0.01168
90,0.45,6,250,339,145,55,310.421,367.016,5574.5,264.0,0.01168
